,discount,price,no of items,location,segment,sub-class,delivery type,profit
6384,0.7,18.692999999999998,3,East,Corporate,headset,Same Day,-14.3313
6385,0.0,842.72,8,West,Consumer,shorts,Standard Class,202.2528
6386,0.2,73.536,4,East,Corporate,battery,First Class,9.192
6387,0.0,249.95,5,South,Consumer,chocolates,Standard Class,19.996
6388,0.2,51.84,10,Central,Corporate,phone,Standard Class,18.144000000000002
6389,0.0,133.38,6,South,Consumer,shorts,Standard Class,58.6872
6390,0.0,5.76,2,East,Consumer,tablet,Standard Class,2.8224
6391,0.2,2003.52,6,West,Consumer,hoodies,Standard Class,-325.572
6392,0.0,21.21,7,West,Home Office,chocolates,Standard Class,4.4541
6393,0.2,34.944,3,South,Consumer,battery,First Class,3.0576
6394,0.2,563.92,5,West,Consumer,tshirts,Standard Class,7.0489999999999995
6395,0.0,3.68,2,East,Corporate,lighting,First Class,1.8032
6396,0.8,4.788,3,Central,Consumer,headset,Second Class,-7.9002
6397,0.0,19.44,3,South,Home Office,phone,Standard Class,9.3312
6398,0.7,2.214,3,East,Consumer,headset,Second Class,-1.476
6399,0.0,14.62,2,East,Consumer,phone,Standard Class,6.7252
6400,0.2,87.16799999999999,2,West,Home Office,battery,Standard Class,8.7168
6401,0.0,14.76,2,West,Consumer,shorts,Standard Class,4.2804
6402,0.0,296.37,3,Central,Corporate,laptop,Standard Class,80.0199
6403,0.0,1652.94,3,Central,Corporate,hoodies,Standard Class,231.4116
6404,0.0,134.8,10,West,Corporate,laptop,First Class,35.048
6405,0.2,81.42399999999999,2,West,Corporate,tshirts,First Class,-9.1602
6406,0.2,23.12,2,East,Consumer,headset,Standard Class,7.803
6407,0.0,17.15,1,East,Consumer,laptop,Standard Class,4.6305
6408,0.0,396.92,4,East,Consumer,shorts,Standard Class,198.46
6409,0.5,564.195,3,West,Home Office,hoodies,Standard Class,-304.6653
6410,0.0,41.96,2,West,Consumer,shorts,Standard Class,10.9096
6411,0.0,106.32,3,South,Consumer,phone,Standard Class,49.9704
6412,0.0,286.38,3,South,Consumer,shorts,Second Class,83.0502
6413,0.2,17.184,6,East,Home Office,lighting,First Class,6.2292
6414,0.0,20.16,7,West,Home Office,tablet,Standard Class,9.8784
6415,0.2,40.0,2,East,Consumer,chocolates,Second Class,0.5
6416,0.2,23.68,4,Central,Consumer,phone,Standard Class,7.4
6417,0.2,10.368,2,Central,Consumer,phone,Standard Class,3.6288
6418,0.3,845.488,8,Central,Corporate,tshirts,Standard Class,-12.0784
6419,0.2,4.992,3,East,Corporate,headset,Standard Class,1.6848
6420,0.0,26.49,1,East,Corporate,battery,Standard Class,7.4172
6421,0.0,2.61,1,South,Consumer,tablet,Standard Class,1.2006
6422,0.0,212.94,3,East,Corporate,tshirts,Standard Class,25.5528
6423,0.2,902.712,3,West,Corporate,hoodies,Standard Class,33.8517
6424,0.0,7.9,2,West,Corporate,battery,Standard Class,2.0540000000000003
6425,0.2,146.352,3,West,Corporate,tshirts,Standard Class,-5.4882
6426,0.2,302.384,2,West,Corporate,colddrinks,Standard Class,30.2384
6427,0.0,17.76,2,West,Corporate,charger,Standard Class,4.9728
6428,0.2,11.328,2,West,Consumer,television,First Class,2.5488
6429,0.2,18.72,2,West,Corporate,battery,Standard Class,3.51
6430,0.0,89.97,3,East,Consumer,chocolates,Standard Class,18.8937
6431,0.0,53.97,3,West,Corporate,television,Standard Class,15.1116
6432,0.0,33.9,5,West,Consumer,phone,Standard Class,15.594000000000001
6433,0.0,754.45,5,Central,Consumer,tshirts,Standard Class,60.356
6434,0.7,38.088,4,South,Corporate,headset,Standard Class,-27.9312
6435,0.2,5.872000000000001,2,West,Consumer,headset,Same Day,2.1286
6436,0.2,72.22399999999999,4,South,Consumer,phone,Standard Class,25.2784
6437,0.2,16.52,5,East,Corporate,television,First Class,1.652
6438,0.3,170.78599999999997,1,East,Consumer,tshirts,First Class,0.0
6439,0.2,6.3839999999999995,1,West,Home Office,headset,Same Day,2.1546
6440,0.0,481.32,4,West,Home Office,laptop,Same Day,125.1432
6441,0.2,13.712,2,East,Consumer,charger,Standard Class,1.0284
6442,0.2,5.904,2,East,Consumer,tablet,Standard Class,1.9926
6443,0.2,186.048,6,Central,Consumer,phone,First Class,67.4424
6444,0.8,6.9239999999999995,6,Central,Corporate,headset,First Class,-10.386
6445,0.0,14.03,1,West,Consumer,laptop,Standard Class,4.0687
6446,0.2,25.344,6,South,Home Office,phone,Second Class,8.8704
6447,0.2,37.408,7,South,Home Office,phone,Second Class,13.0928
6448,0.2,27.791999999999998,3,West,Consumer,watch,Second Class,10.422
6449,0.2,11.232000000000001,3,West,Consumer,headset,Standard Class,3.9312
6450,0.0,81.96,2,Central,Consumer,battery,Standard Class,22.9488
6451,0.0,70.56,6,Central,Consumer,shorts,Standard Class,23.9904
6452,0.7,2.8080000000000003,3,South,Corporate,headset,Standard Class,-1.9656
6453,0.0,27.96,2,West,Consumer,charger,Standard Class,7.2696
6454,0.1,2563.056,8,East,Consumer,tshirts,Standard Class,313.2624
6455,0.0,343.85,5,South,Consumer,shorts,Standard Class,137.54
6456,0.0,399.98,2,South,Consumer,chocolates,Standard Class,171.9914
6457,0.4,1499.97,5,East,Home Office,colddrinks,Standard Class,-374.9925
6458,0.2,7.968,2,East,Home Office,phone,Standard Class,2.6892
6459,0.6,2.3280000000000003,2,Central,Corporate,shorts,Second Class,-0.7566
6460,0.2,131.88,3,Central,Corporate,colddrinks,Second Class,14.8365
6461,0.2,287.88,3,Central,Corporate,colddrinks,Second Class,35.985
6462,0.2,45.36,9,Central,Corporate,tablet,Second Class,14.742
6463,0.2,453.57599999999996,3,Central,Corporate,colddrinks,Second Class,39.6879
6464,0.0,1999.96,4,East,Corporate,fastfood,Second Class,899.982
6465,0.7,27.881999999999998,3,South,Home Office,headset,Second Class,-20.4468
6466,0.0,1117.92,4,West,Corporate,laptop,Standard Class,55.896
6467,0.0,47.9,1,West,Corporate,phone,Standard Class,22.991999999999997
6468,0.0,227.28,2,West,Corporate,laptop,Standard Class,2.2728
6469,0.0,4.2,2,West,Corporate,television,Standard Class,1.176
6470,0.0,37.94,2,West,Corporate,phone,Standard Class,18.2112
6471,0.0,8.82,3,West,Corporate,television,Standard Class,2.5578
6472,0.7,5.553,3,East,Consumer,headset,Standard Class,-4.0722
6473,0.0,24.85,7,Central,Corporate,lighting,Standard Class,11.6795
6474,0.3,141.372,2,Central,Corporate,pants,First Class,-14.1372
6475,0.0,61.96,2,West,Corporate,watch,Standard Class,30.3604
6476,0.2,540.048,3,South,Home Office,laptop,Second Class,-47.2542
6477,0.2,255.68,8,South,Home Office,chocolates,Second Class,76.704
6478,0.0,33.4,5,West,Corporate,phone,First Class,16.032
6479,0.0,19.89,9,South,Consumer,television,Standard Class,5.3703
6480,0.1,866.6460000000001,3,East,Corporate,tshirts,Standard Class,173.3292
6481,0.4,313.176,2,East,Corporate,hoodies,Standard Class,-120.0508
6482,0.2,47.968,2,West,Corporate,tshirts,Standard Class,4.1972
6483,0.2,100.8,2,West,Corporate,chocolates,Standard Class,21.42
6484,0.2,45.12,3,West,Corporate,chocolates,Standard Class,-7.896
6485,0.7,269.97,2,West,Corporate,sweets,Standard Class,-386.957
6486,0.5,35.445,1,West,Corporate,hoodies,Standard Class,-24.1026
6487,0.0,1747.25,5,West,Consumer,hoodies,Standard Class,629.01
6488,0.2,698.352,3,West,Consumer,tshirts,Standard Class,52.3764
6489,0.0,21.12,4,East,Corporate,shorts,Standard Class,6.5472
6490,0.2,33.568000000000005,2,East,Consumer,headset,Second Class,11.7488
6491,0.0,254.24,7,West,Corporate,chocolates,First Class,76.27199999999999
6492,0.0,45.36,7,West,Corporate,phone,First Class,21.7728
6493,0.2,2575.944,7,West,Corporate,colddrinks,First Class,257.5944
6494,0.0,39.76,7,West,Consumer,watch,Standard Class,18.6872
6495,0.0,43.96,7,West,Consumer,shorts,Standard Class,18.4632
6496,0.0,197.97,3,East,Corporate,colddrinks,Second Class,53.4519
6497,0.0,799.56,9,East,Consumer,shorts,Standard Class,207.8856
6498,0.0,572.76,6,South,Consumer,shorts,Second Class,166.1004
6499,0.0,83.42,2,West,Consumer,battery,Same Day,24.1918
6500,0.0,3.69,1,East,Consumer,tablet,Standard Class,1.7343
6501,0.2,892.1360000000001,7,West,Consumer,hoodies,Same Day,111.51700000000001
6502,0.0,113.79,3,East,Consumer,shorts,First Class,20.4822
6503,0.15,205.666,2,West,Consumer,pants,Standard Class,-12.097999999999999
6504,0.0,48.72,3,West,Consumer,laptop,Standard Class,7.308
6505,0.0,21.92,8,West,Consumer,television,Standard Class,5.9184
6506,0.2,268.704,3,West,Consumer,hoodies,Standard Class,6.7176
6507,0.0,772.68,4,West,Consumer,laptop,Standard Class,108.1752
6508,0.0,29.98,1,Central,Consumer,tshirts,Standard Class,8.0946
6509,0.0,581.96,2,Central,Consumer,hoodies,Standard Class,104.7528
6510,0.0,78.15,1,East,Consumer,chocolates,First Class,34.385999999999996
6511,0.0,111.9,6,West,Consumer,shorts,First Class,51.474
6512,0.7,18.192,4,East,Consumer,headset,Standard Class,-14.5536
6513,0.2,394.816,4,East,Consumer,battery,Standard Class,93.7688
6514,0.0,6.3,2,East,Consumer,tablet,First Class,3.0239999999999996
6515,0.1,542.646,3,East,Consumer,tshirts,First Class,102.4998
6516,0.0,50.22,3,West,Consumer,laptop,Same Day,2.0088
6517,0.4,400.032,2,East,Consumer,hoodies,First Class,-153.3456
6518,0.0,182.72,8,East,Consumer,phone,First Class,84.0512
6519,0.2,30.816,9,Central,Corporate,phone,Second Class,9.63
6520,0.0,1649.95,5,West,Consumer,chocolates,First Class,659.98
6521,0.32,781.8639999999999,10,Central,Corporate,pants,Second Class,-137.976
6522,0.2,1.7280000000000002,1,East,Consumer,headset,First Class,0.6048
6523,0.0,182.94,3,East,Consumer,laptop,First Class,3.6588
6524,0.0,13.4,1,East,Corporate,shorts,Second Class,6.432
6525,0.2,3.536,2,Central,Home Office,television,Second Class,0.3094
6526,0.2,11.952,3,Central,Corporate,tablet,Second Class,3.8844
6527,0.0,584.82,9,South,Consumer,laptop,Second Class,70.1784
6528,0.0,699.98,2,South,Consumer,colddrinks,Second Class,195.9944
6529,0.0,33.92,8,East,Home Office,television,Second Class,13.2288
6530,0.0,81.94,1,East,Corporate,pants,First Class,20.485
6531,0.0,465.18,3,East,Consumer,laptop,Second Class,120.9468
6532,0.0,40.56,4,East,Consumer,phone,First Class,19.8744
6533,0.0,191.82,3,South,Consumer,shorts,First Class,74.8098
6534,0.0,1951.84,8,Central,Corporate,tshirts,Standard Class,585.552
6535,0.0,149.97,3,Central,Corporate,colddrinks,Standard Class,5.9988
6536,0.0,384.45,11,Central,Corporate,colddrinks,Standard Class,103.8015
6537,0.2,407.976,3,West,Consumer,headset,Standard Class,132.5922
6538,0.0,104.85,1,West,Consumer,phone,Standard Class,50.328
6539,0.2,15.527999999999999,3,East,Consumer,headset,Standard Class,5.8229999999999995
6540,0.0,212.88,6,East,Corporate,laptop,Standard Class,0.0
6541,0.0,193.86,2,East,Consumer,laptop,First Class,11.6316
6542,0.0,171.55,5,Central,Corporate,headset,Standard Class,80.6285
6543,0.0,4.98,1,East,Corporate,phone,Second Class,2.3406
6544,0.0,115.84,8,Central,Corporate,headset,Standard Class,54.4448
6545,0.0,54.96,1,East,Consumer,phone,Standard Class,26.9304
6546,0.0,137.94,3,East,Consumer,colddrinks,Second Class,35.8644
6547,0.3,85.24600000000001,2,Central,Consumer,tshirts,Second Class,-1.2178
6548,0.8,11.648,4,Central,Consumer,battery,Second Class,-30.8672
6549,0.3,248.43,5,Central,Consumer,tshirts,Second Class,-17.745
6550,0.2,863.928,9,South,Consumer,colddrinks,Same Day,86.3928
6551,0.0,751.92,4,East,Consumer,tshirts,Second Class,150.384
6552,0.0,88.08,6,East,Consumer,headset,Second Class,40.5168
6553,0.0,16.74,2,West,Consumer,shorts,Standard Class,4.3524
6554,0.0,111.15,5,East,Consumer,shorts,Second Class,48.906000000000006
6555,0.2,4.704,2,South,Consumer,television,Standard Class,0.4116
6556,0.0,179.97,3,East,Consumer,colddrinks,Standard Class,44.9925
6557,0.0,172.5,2,East,Consumer,tshirts,Standard Class,51.75
6558,0.0,23.92,4,Central,Consumer,phone,Second Class,11.7208
6559,0.0,389.97,3,Central,Consumer,tshirts,Standard Class,35.0973
6560,0.0,496.86,7,Central,Consumer,laptop,Standard Class,24.843000000000004
6561,0.0,13.76,2,Central,Consumer,phone,Standard Class,6.3296
6562,0.0,33.36,4,Central,Consumer,phone,Standard Class,16.68
6563,0.2,36.192,1,South,Consumer,colddrinks,Same Day,2.7144
6564,0.0,17.31,3,Central,Consumer,shorts,Standard Class,5.193
6565,0.2,165.6,3,West,Corporate,chocolates,Standard Class,-6.21
6566,0.0,901.95,3,East,Consumer,battery,Second Class,297.6435
6567,0.0,2104.55,7,South,Corporate,battery,Second Class,694.5015
6568,0.2,35.232,3,East,Consumer,headset,Standard Class,11.4504
6569,0.2,415.176,3,East,Consumer,headset,Standard Class,134.9322
6570,0.0,72.42,6,East,Home Office,shorts,Standard Class,23.8986
6571,0.0,629.95,5,East,Home Office,colddrinks,Standard Class,176.386
6572,0.0,2079.4,5,East,Home Office,laptop,Standard Class,582.232
6573,0.2,104.184,3,West,Corporate,headset,Standard Class,33.8598
6574,0.0,14.52,3,West,Corporate,shorts,Standard Class,5.6628
6575,0.0,59.7,3,West,Corporate,battery,Standard Class,26.865
6576,0.3,366.009,3,East,Consumer,hoodies,Second Class,-47.0583
6577,0.2,24.704,2,West,Corporate,headset,Standard Class,9.264
6578,0.0,40.46,7,West,Consumer,phone,Standard Class,19.8254
6579,0.0,25.92,4,West,Consumer,phone,Standard Class,12.4416
6580,0.0,23.04,8,West,Corporate,television,Standard Class,6.912000000000001
6581,0.0,22.92,3,West,Home Office,watch,Same Day,11.2308
6582,0.0,1112.94,3,West,Home Office,laptop,Same Day,222.588
6583,0.0,47.9,1,West,Home Office,phone,Same Day,22.991999999999997
6584,0.0,31.96,2,West,Home Office,shorts,Same Day,1.598
6585,0.0,40.7,5,South,Corporate,charger,Second Class,11.802999999999999
6586,0.0,33.87,3,West,Consumer,laptop,Standard Class,8.8062
6587,0.0,109.69,7,East,Corporate,watch,Second Class,51.5543
6588,0.0,33.63,3,East,Consumer,laptop,First Class,10.089
6589,0.2,156.792,1,West,Consumer,colddrinks,Standard Class,13.7193
6590,0.0,15.26,7,East,Corporate,lighting,Standard Class,6.2566
6591,0.0,6.48,1,East,Home Office,phone,Standard Class,3.1104
6592,0.0,62.82,9,East,Corporate,phone,Standard Class,29.5254
6593,0.2,679.96,5,East,Consumer,headset,Standard Class,220.987
6594,0.0,18.54,2,East,Consumer,phone,Standard Class,8.7138
6595,0.0,80.28,12,West,Home Office,phone,First Class,36.9288
6596,0.0,1424.9,5,Central,Consumer,tshirts,Same Day,356.225
6597,0.0,44.75,5,West,Consumer,chocolates,Standard Class,8.5025
6598,0.0,1029.95,5,East,Corporate,colddrinks,Standard Class,298.6855
6599,0.0,35.1,3,West,Consumer,battery,Standard Class,12.285
6600,0.0,65.34,3,West,Consumer,battery,Standard Class,22.869
6601,0.2,153.55200000000002,3,West,Consumer,headset,Standard Class,51.8238
6602,0.0,361.92,4,East,Consumer,watch,First Class,162.864
6603,0.0,80.58,6,East,Consumer,laptop,First Class,22.5624
6604,0.2,321.568,2,West,Consumer,tshirts,Second Class,28.1372
6605,0.0,1056.86,7,South,Consumer,hoodies,First Class,158.529
6606,0.2,273.92,8,West,Corporate,headset,First Class,99.296
6607,0.2,19.04,4,Central,Corporate,chocolates,Second Class,-1.4280000000000002
6608,0.0,123.92,4,West,Consumer,phone,Standard Class,55.763999999999996
6609,0.8,4.356,2,Central,Corporate,battery,Second Class,-11.7612
6610,0.2,243.38400000000001,3,West,Consumer,laptop,Second Class,-51.7191
6611,0.2,300.768,4,West,Consumer,colddrinks,Second Class,30.0768
6612,0.2,122.68799999999999,9,West,Consumer,headset,Same Day,39.8736
6613,0.2,35.808,3,West,Consumer,headset,Same Day,11.19
6614,0.2,363.92,5,West,Consumer,tshirts,Same Day,-31.843000000000004
6615,0.0,19.44,3,West,Corporate,phone,First Class,9.3312
6616,0.0,30.98,1,West,Consumer,phone,Same Day,13.940999999999999
6617,0.0,23.32,2,West,Consumer,television,Same Day,6.0632
6618,0.2,209.6,5,West,Consumer,headset,Same Day,68.12
6619,0.2,403.92,5,West,Home Office,tshirts,First Class,25.245
6620,0.2,119.8,5,West,Consumer,chocolates,Second Class,29.95
6621,0.4,328.59,3,East,Corporate,hoodies,Same Day,-147.8655
6622,0.3,458.43,5,East,Corporate,tshirts,Same Day,-137.529
6623,0.2,13.52,2,East,Corporate,charger,Same Day,1.69
6624,0.2,64.96,5,East,Corporate,laptop,Same Day,-4.06
6625,0.2,6.672000000000001,3,South,Consumer,television,Standard Class,1.6680000000000001
6626,0.2,85.22399999999999,3,South,Consumer,laptop,Same Day,7.4571
6627,0.0,316.0,4,West,Corporate,chocolates,Second Class,31.6
6628,0.2,302.376,3,West,Corporate,colddrinks,Second Class,22.6782
6629,0.0,14.8,4,West,Corporate,shorts,Second Class,6.068
6630,0.2,387.13599999999997,4,East,Corporate,battery,Same Day,24.195999999999998
6631,0.2,20.568,3,Central,Corporate,charger,Second Class,1.5426
6632,0.0,119.96,4,West,Consumer,chocolates,Same Day,25.1916
6633,0.1,61.928999999999995,1,Central,Consumer,battery,Standard Class,23.3954
6634,0.6,190.92,5,Central,Corporate,shorts,First Class,-147.963
6635,0.2,1097.5439999999999,7,Central,Corporate,colddrinks,First Class,123.4737
6636,0.2,437.472,14,West,Home Office,headset,Standard Class,153.1152
6637,0.2,13.376,4,West,Home Office,headset,Standard Class,4.6816
6638,0.0,13.86,7,West,Home Office,lighting,Standard Class,0.0
6639,0.2,249.584,2,West,Home Office,colddrinks,Standard Class,31.198
6640,0.0,13.36,2,West,Home Office,phone,Standard Class,6.4128
6641,0.0,18.69,7,West,Home Office,television,Standard Class,5.2332
6642,0.0,114.95,5,Central,Corporate,colddrinks,Second Class,2.299
6643,0.2,271.96,5,West,Home Office,colddrinks,Standard Class,27.195999999999998
6644,0.2,222.352,13,East,Corporate,headset,Standard Class,77.8232
6645,0.2,968.7439999999999,7,East,Corporate,headset,Standard Class,314.8418
6646,0.2,59.808,3,West,Consumer,headset,Standard Class,19.4376
6647,0.0,189.7,5,West,Consumer,phone,Standard Class,89.15899999999999
6648,0.0,248.08,7,West,Consumer,phone,Standard Class,116.5976
6649,0.2,47.208,7,West,Consumer,headset,Standard Class,15.3426
6650,0.2,431.976,3,West,Consumer,colddrinks,Standard Class,26.9985
6651,0.2,40.68,3,South,Consumer,colddrinks,Standard Class,-9.152999999999999
6652,0.2,479.98400000000004,2,East,Corporate,fastfood,Standard Class,89.99700000000001
6653,0.7,12.957,7,East,Home Office,headset,Standard Class,-9.5018
6654,0.0,35.89,1,West,Consumer,watch,Standard Class,16.1505
6655,0.0,45.36,7,West,Corporate,phone,Standard Class,21.7728
6656,0.0,8.56,2,West,Corporate,television,Standard Class,2.4824
6657,0.0,10.9,1,Central,Consumer,colddrinks,Standard Class,3.052
6658,0.7,2.946,2,South,Corporate,headset,Second Class,-2.0622
6659,0.4,79.97399999999999,3,South,Corporate,hoodies,Second Class,-29.3238
6660,0.2,9.328,1,Central,Corporate,television,Standard Class,0.8162
6661,0.2,9.392000000000001,2,Central,Corporate,phone,Standard Class,3.2872
6662,0.0,122.12,4,East,Consumer,tablet,Standard Class,56.1752
6663,0.0,60.34,7,Central,Corporate,battery,Standard Class,15.6884
6664,0.0,19.46,7,Central,Corporate,television,Standard Class,5.0596
6665,0.0,59.98,2,Central,Consumer,chocolates,Standard Class,25.1916
6666,0.0,405.86,7,Central,Consumer,pants,Standard Class,32.4688
6667,0.2,10.584000000000001,3,East,Home Office,phone,Second Class,3.4398
